State-County FIPS,Active Loans,Average Borrower Gross Income,Very Low Income,Low Income,Moderate Income,Average Debt Ratio,"American Indian/
Alaskan Native",Asian,"Black/
African-America",Hawaiian/Pacific Islander,White,Hispanic,Married,Average No of Depend,Average Hshld Size,First Time Home Buyer,Average Borrower Age,Disability,PUD,Condo,Coop,Unknown  HSG Proj Type,Detached Structure,Attached Structure,Unknown Stucture,Manufactured Homes,Average Living Area (Square Ft),Average Request Amount,Average Loan Amount,Average LTV,Average Appraised Value
17147,276,"52,547.68",12,91,167,0.33,0,0,2,1,273,1,105,0.7,2.3,229,37,1,2,0,0,14,260,2,14,0,"1,449","99,718.94","98,547.82",0.99,"100,786.88"
17149,286,"44,964.21",19,87,172,0.31,1,0,0,0,285,3,112,0.8,2.3,198,36,3,7,0,0,35,249,2,35,0,"1,429","71,086.91","70,694.82",0.98,"74,425.92"
17151,13,"46,735.38",0,4,9,0.29,0,0,0,0,13,0,7,1.2,2.8,12,36,0,0,0,0,1,12,0,1,0,"1,574","85,494.18","85,494.18",0.95,"93,230.77"
17153,11,"40,496.04",0,2,7,0.35,0,0,3,0,8,0,7,0.7,2.1,8,43,0,0,0,0,5,6,0,5,0,"1,755","76,935.89","70,267.46",0.95,"80,544.44"
17155,57,"47,099.06",2,16,36,0.32,0,1,0,0,55,3,22,0.6,2.1,46,36,0,0,0,0,13,44,0,13,0,"1,478","85,750.77","84,379.73",0.98,"87,487.04"
17157,168,"49,028.72",9,30,126,0.32,0,0,0,0,168,1,46,0.6,2,141,35,0,1,0,0,9,159,0,9,0,"1,400","88,948.11","88,137.95",0.96,"91,663.64"
17159,141,"42,801.93",4,35,92,0.29,0,0,0,0,141,0,63,0.7,2,112,36,0,0,0,0,29,112,0,29,0,"1,386","66,263.17","64,354.98",0.98,"68,823.66"
17161,84,"52,775.81",4,16,64,0.36,0,0,1,0,83,2,37,1.2,2.8,62,38,0,0,0,0,1,82,1,1,0,"1,353","109,274.93","109,316.12",0.99,"110,696.43"
17163,560,"57,261.53",14,105,439,0.35,2,2,22,2,534,10,189,0.7,2.2,446,36,3,23,3,4,10,525,25,10,0,"1,441","122,093.74","122,019.35",0.98,"123,094.41"
17165,204,"46,263.84",8,34,152,0.31,0,0,3,0,201,2,94,0.7,2.2,151,36,0,0,0,0,23,180,1,23,0,"1,457","67,279.58","65,914.37",0.98,"69,025.77"
17167,"1,049","53,879.51",62,264,703,0.34,1,5,4,0,"1,040",8,405,0.9,2.4,715,37,2,2,6,0,61,960,28,61,0,"1,423","110,008.74","109,026.19",0.99,"111,167.52"
17169,98,"46,499.30",2,27,63,0.31,0,0,2,0,96,1,44,0.8,2.1,62,38,0,2,0,0,14,84,0,14,0,"1,517","75,710.02","73,860.55",0.98,"86,305.01"
17171,50,"45,595.31",3,15,32,0.29,0,0,0,0,50,0,14,0.7,2.2,43,36,0,0,0,0,4,45,1,4,0,"1,394","69,222.57","69,222.57",0.99,"70,486.00"
17173,344,"43,766.83",27,110,194,0.31,2,0,0,0,342,3,131,0.8,2.2,236,37,0,0,0,0,39,305,0,39,0,"1,424","71,947.53","70,688.38",0.97,"74,901.66"
17175,86,"44,929.83",4,35,42,0.3,0,0,0,0,86,0,34,1,2.5,73,39,0,0,0,0,14,71,1,14,0,"1,471","69,129.02","67,784.15",0.96,"72,035.80"
17177,530,"45,181.96",52,178,297,0.33,1,1,21,0,508,6,164,0.8,2.3,422,39,2,9,11,0,10,509,11,10,0,"1,397","75,913.79","75,884.76",0.96,"78,394.19"
17179,387,"50,063.83",18,97,264,0.33,0,0,0,0,387,4,155,0.9,2.4,282,36,1,3,0,0,37,349,1,37,0,"1,381","100,569.39","100,109.20",0.99,"102,279.95"
17181,143,"39,497.34",13,42,82,0.32,1,0,1,1,140,5,61,0.6,2,118,37,1,0,0,0,25,118,0,25,0,"1,294","70,423.36","68,896.21",0.96,"74,425.91"
17183,602,"47,051.40",61,177,357,0.31,0,0,3,0,599,12,211,0.7,2.2,522,38,4,3,0,0,56,545,1,56,0,"1,409","70,010.93","69,786.81",0.98,"71,924.68"
17185,167,"44,867.17",6,45,111,0.31,0,0,1,0,166,3,78,0.8,2.4,136,38,0,0,0,0,29,138,0,29,0,"1,457","69,502.41","68,815.48",0.97,"71,710.72"
17187,165,"45,161.16",16,42,101,0.31,1,1,3,0,160,11,61,0.8,2.3,135,37,0,0,0,0,12,151,2,12,0,"1,346","66,661.29","65,565.44",0.98,"68,028.30"
17189,128,"49,492.76",11,31,84,0.34,0,0,0,0,128,2,33,0.6,2.1,102,35,0,0,0,0,4,123,1,4,0,"1,424","85,818.29","85,038.69",0.97,"89,781.22"
17191,157,"44,548.82",17,32,94,0.33,0,0,0,0,157,1,70,0.7,2.3,107,38,1,1,0,0,20,137,0,20,0,"1,377","68,926.64","66,276.69",0.97,"72,068.25"
17193,139,"45,029.39",7,33,92,0.31,1,0,0,0,138,0,57,0.6,2,113,33,0,0,0,0,24,115,0,24,0,"1,354","59,185.23","57,468.42",0.98,"61,221.97"
17195,"1,298","45,034.75",96,368,807,0.32,2,7,13,1,"1,277",115,420,0.9,2.3,"1,038",38,6,1,3,0,68,"1,214",16,68,0,"1,340","78,257.82","77,827.00",0.99,"79,638.49"
17197,245,"61,254.51",10,55,176,0.35,1,0,3,0,242,6,91,0.7,2.2,192,38,0,12,1,0,12,224,9,12,0,"1,458","142,376.06","141,575.73",0.97,"142,681.18"
17199,893,"45,775.24",48,209,615,0.33,1,1,24,0,867,7,361,0.7,2.1,696,37,2,0,0,0,76,809,8,76,0,"1,380","87,131.68","86,092.00",0.97,"90,205.79"
17201,104,"53,905.45",5,23,76,0.37,0,0,0,0,104,2,47,1.1,2.6,81,38,0,9,1,0,0,98,6,0,0,"1,454","113,328.01","113,745.87",0.97,"112,884.22"
17203,467,"50,846.31",17,144,301,0.35,0,0,0,0,467,8,201,0.8,2.3,351,35,0,0,2,0,35,406,26,35,0,"1,429","109,727.59","109,147.50",0.99,"111,944.85"
18001,408,"47,407.37",36,145,225,0.33,1,1,2,0,404,9,167,0.9,2.4,331,38,3,11,0,0,8,396,4,8,0,"1,501","85,689.44","85,511.87",0.99,"85,530.82"
18003,670,"52,573.03",32,150,481,0.36,0,2,25,0,644,19,267,1,2.5,525,37,2,215,0,0,10,659,1,10,0,"1,526","125,608.22","125,100.62",0.99,"122,824.88"
18005,331,"53,063.39",20,74,228,0.33,0,0,1,0,330,6,153,0.9,2.4,263,36,1,8,0,0,13,317,1,13,0,"1,375","108,758.72","107,489.81",1,"109,373.06"
18007,125,"47,538.96",12,38,71,0.32,0,0,0,0,124,5,49,0.9,2.4,97,39,1,3,0,0,6,118,1,6,0,"1,569","79,967.88","79,771.23",0.98,"79,940.93"
18009,111,"43,835.64",9,41,61,0.34,0,0,0,0,111,0,39,0.7,2.2,99,38,1,2,0,0,4,106,1,4,0,"1,534","73,463.58","73,542.56",1,"73,692.79"
18011,734,"53,798.86",38,164,528,0.35,0,4,19,1,711,19,283,0.7,2.2,611,37,3,221,0,0,10,720,4,10,0,"1,617","124,205.44","124,022.81",1,"124,015.52"
18013,94,"52,254.48",5,22,65,0.34,0,0,0,0,94,1,42,1,2.6,76,38,0,8,0,0,2,92,0,2,0,"1,437","126,411.21","125,077.99",0.98,"128,586.24"
18015,222,"48,817.94",14,63,145,0.33,0,0,0,0,222,7,100,0.9,2.5,182,37,0,1,0,0,3,218,1,3,0,"1,615","93,301.58","93,280.80",0.98,"94,046.48"
18017,329,"44,253.51",41,108,177,0.33,0,5,3,1,320,21,133,0.9,2.4,273,37,2,1,0,0,5,317,7,5,0,"1,578","77,313.16","77,209.29",0.98,"77,818.95"
18019,"1,126","53,680.08",35,219,869,0.35,1,5,34,0,"1,084",29,470,0.8,2.3,859,37,1,67,1,0,9,"1,107",10,9,0,"1,436","134,743.45","134,782.02",0.99,"134,200.06"
18021,330,"45,017.26",32,94,195,0.33,1,1,0,0,326,2,140,0.8,2.2,278,37,0,4,2,0,15,308,7,15,0,"1,552","84,302.17","83,494.35",0.99,"85,081.62"
18023,441,"47,402.93",28,106,289,0.33,1,0,1,0,437,22,173,0.8,2.2,353,38,2,2,0,0,46,393,2,46,0,"1,519","89,051.36","88,167.07",0.99,"89,170.47"
18025,64,"49,902.96",4,14,45,0.32,0,0,0,0,64,0,25,0.5,2,53,35,1,0,0,0,7,55,2,7,0,"1,386","88,212.02","87,839.31",0.95,"89,441.27"
18027,169,"48,054.21",10,34,108,0.32,1,0,0,0,165,10,80,0.8,2.2,127,35,1,0,0,0,22,146,1,22,0,"1,389","88,467.49","83,576.23",0.99,"89,147.04"
18029,641,"54,142.57",35,149,455,0.35,2,1,3,2,635,3,253,0.9,2.4,507,38,0,48,18,1,6,616,19,6,0,"1,450","127,392.49","127,287.13",0.98,"127,199.15"
18031,388,"46,263.23",11,104,264,0.34,1,4,0,0,383,9,135,0.6,2,321,35,3,5,0,0,25,361,2,25,0,"1,440","97,609.59","96,754.56",0.98,"97,957.71"
18033,780,"47,638.40",51,220,492,0.34,1,1,2,1,773,14,285,0.8,2.3,624,37,4,43,0,0,27,749,4,27,0,"1,497","99,125.94","98,250.98",1,"98,464.37"
18035,315,"49,296.68",23,71,219,0.34,0,0,1,0,314,3,142,0.8,2.4,261,36,3,1,0,0,5,308,2,5,0,"1,575","91,688.48","91,526.60",0.99,"92,161.02"
18037,584,"50,068.31",25,143,410,0.32,1,2,1,0,576,39,238,0.6,2,452,35,2,3,2,0,43,536,5,43,0,"1,423","104,330.57","104,094.50",0.98,"105,548.93"
18039,769,"53,683.88",34,160,565,0.35,1,3,10,1,753,37,390,1.1,2.8,620,36,3,27,1,13,23,743,3,23,0,"1,446","125,876.50","125,332.20",0.99,"125,860.91"
18041,356,"43,661.31",57,118,178,0.31,0,0,4,0,352,0,160,0.8,2.4,290,41,3,0,0,0,5,351,0,5,0,"1,401","75,029.92","74,839.42",0.97,"75,877.67"
18043,292,"57,510.85",5,46,240,0.34,0,1,3,0,287,5,131,0.9,2.5,208,36,0,19,0,0,3,285,4,3,0,"1,414","143,017.86","142,844.29",0.98,"142,017.84"
18045,143,"48,343.71",8,29,99,0.32,0,2,0,0,142,1,68,0.7,2.2,105,38,2,1,0,0,13,128,2,13,0,"1,483","83,542.52","82,050.00",0.98,"84,900.74"
18047,168,"51,428.95",9,46,112,0.33,0,0,0,0,168,0,60,0.8,2.3,128,36,0,1,0,0,2,166,0,2,0,"1,478","118,955.91","118,809.82",0.99,"120,177.75"
18049,110,"48,451.51",7,20,76,0.34,0,0,0,0,109,3,55,1,2.6,89,40,2,2,0,1,10,100,0,10,0,"1,602","88,295.60","85,889.42",1,"88,598.06"
18051,372,"49,668.61",24,92,255,0.33,0,1,5,0,366,7,126,0.7,2,296,36,0,1,0,0,11,360,1,11,0,"1,429","95,246.39","95,111.17",0.98,"95,311.86"
18053,324,"45,717.08",40,84,198,0.34,0,0,3,0,321,10,132,0.9,2.5,285,38,3,4,1,0,3,319,2,3,0,"1,442","84,025.98","83,887.55",1,"85,545.03"
18055,272,"44,850.26",25,88,153,0.32,0,0,1,1,269,2,92,0.8,2.2,213,36,3,2,0,0,17,250,5,17,0,"1,480","82,952.48","82,153.58",0.97,"84,082.71"
18057,640,"55,348.38",33,139,467,0.37,3,4,30,0,606,22,274,0.7,2.3,535,37,2,335,0,0,1,637,2,1,0,"1,770","137,586.81","137,542.17",1,"136,395.24"
18059,363,"56,078.82",12,79,270,0.36,0,0,15,1,347,11,162,0.8,2.4,285,38,2,94,0,0,3,358,2,3,0,"1,782","134,124.54","133,948.47",1,"134,011.06"
18061,464,"51,076.62",9,114,339,0.33,0,0,4,0,459,5,189,0.7,2.2,368,36,0,6,0,0,10,452,2,10,0,"1,374","116,451.93","116,340.75",0.98,"117,207.77"
18063,506,"55,500.72",21,112,368,0.35,3,2,4,0,498,12,227,0.9,2.5,397,38,1,82,1,1,15,488,3,15,0,"1,620","127,078.44","126,651.92",1,"126,540.81"
18065,516,"46,194.00",48,150,309,0.33,0,0,1,0,512,4,208,0.8,2.3,437,38,3,5,0,0,27,488,1,27,0,"1,513","82,711.76","82,344.27",0.98,"84,057.44"
18067,212,"50,299.59",11,67,131,0.36,0,0,3,0,208,5,102,1,2.6,149,37,3,1,0,0,3,208,1,3,0,"1,674","104,512.09","103,969.96",0.99,"104,519.52"
18069,526,"45,374.74",61,144,308,0.34,1,1,1,2,519,8,180,0.7,2.1,436,38,5,17,0,0,19,507,0,19,0,"1,532","84,488.57","83,950.41",0.99,"84,017.21"
18071,976,"47,074.79",57,285,629,0.34,2,6,4,2,964,23,382,0.7,2.2,770,39,11,75,0,0,18,956,2,18,0,"1,377","102,922.21","102,696.58",0.99,"102,540.67"
18073,516,"53,518.67",21,131,354,0.34,0,0,1,0,515,8,255,0.9,2.5,373,38,2,9,3,0,10,499,7,10,0,"1,499","127,971.98","126,641.82",0.98,"129,160.42"
18075,190,"44,774.44",21,54,113,0.33,0,0,0,0,190,5,68,0.8,2.3,156,38,2,0,0,0,5,185,0,5,0,"1,546","78,260.99","78,105.77",0.97,"78,364.05"
18077,361,"47,056.35",11,101,242,0.32,0,2,2,1,353,5,142,0.6,1.9,299,39,1,1,0,1,42,312,7,42,0,"1,349","91,955.56","91,216.70",0.98,"93,691.02"
18079,290,"47,982.20",11,69,203,0.33,0,0,1,0,290,3,103,0.6,2,224,37,4,11,0,0,16,273,1,16,0,"1,416","97,205.67","96,090.09",0.99,"97,304.35"
18081,268,"48,624.44",16,84,156,0.35,0,0,1,0,265,1,108,0.8,2.3,201,37,1,16,0,0,12,255,1,12,0,"1,448","105,878.17","104,445.30",0.99,"105,452.66"
18083,589,"43,107.97",56,169,329,0.3,3,2,1,0,579,3,233,0.5,1.8,441,37,4,3,0,1,99,480,10,99,0,"1,434","74,004.43","72,199.00",0.99,"74,700.90"
18085,"1,101","50,373.11",39,246,785,0.35,0,3,12,1,"1,084",41,472,0.8,2.3,874,37,13,89,1,0,43,"1,048",10,43,0,"1,434","111,772.03","110,345.39",0.99,"110,866.10"
18087,220,"52,826.71",3,40,168,0.33,0,1,0,0,216,9,95,0.9,2.4,178,38,0,3,0,0,14,206,0,14,0,"1,502","102,986.58","101,693.91",0.99,"103,760.33"
18089,184,"55,379.98",2,41,141,0.37,1,0,1,0,183,7,71,1,2.5,153,35,3,29,0,0,1,155,28,1,0,"1,366","147,857.03","148,197.11",1,"147,071.74"
18091,135,"51,454.51",8,36,90,0.35,1,0,1,0,133,5,58,0.9,2.4,114,36,2,6,0,0,1,134,0,1,0,"1,356","120,400.76","120,001.80",0.98,"119,408.06"
18093,829,"44,993.84",70,283,459,0.33,0,2,0,1,824,10,355,0.7,2.1,616,39,8,54,0,0,58,767,4,58,0,"1,361","90,433.06","89,745.92",0.99,"91,555.54"
18095,666,"49,610.19",44,201,418,0.35,0,2,10,0,654,10,285,0.8,2.4,558,37,2,99,2,0,12,649,5,12,0,"1,663","100,327.33","100,299.87",0.99,"100,798.04"
18097,3,"69,424.00",0,1,2,0.34,0,0,0,0,3,0,3,2.3,3.7,2,46,0,1,0,0,0,3,0,0,0,"2,725","218,367.00","218,367.00",1,"219,933.33"
18099,342,"49,087.69",21,98,215,0.35,1,0,0,0,340,22,152,1.1,2.7,279,37,3,18,0,2,19,322,1,19,0,"1,506","105,849.21","104,956.02",1.01,"105,194.16"
18101,64,"49,414.17",0,11,53,0.29,0,0,0,0,64,1,20,0.8,2.3,50,35,1,2,0,1,3,61,0,3,0,"1,332","83,492.73","83,894.13",0.97,"83,485.94"
18103,269,"46,490.00",34,74,156,0.31,2,0,3,0,266,1,121,0.9,2.4,214,39,4,2,0,0,7,259,3,7,0,"1,656","78,732.16","78,341.57",0.99,"79,201.42"
18105,549,"50,582.88",26,134,384,0.35,0,2,6,1,539,5,259,0.7,2.2,440,37,2,22,4,0,10,514,25,10,0,"1,322","120,997.00","120,729.10",0.98,"120,205.57"
18107,626,"48,785.52",34,138,449,0.34,0,1,4,0,619,12,235,0.7,2.2,501,37,3,11,2,0,6,617,3,6,0,"1,519","97,095.33","96,927.00",0.99,"97,177.21"
18109,"1,235","51,412.01",83,341,780,0.34,0,4,4,0,"1,227",11,559,0.8,2.3,963,39,8,237,1,1,42,"1,178",15,42,0,"1,565","118,203.85","117,212.85",0.99,"117,792.41"
18111,164,"47,301.03",20,56,84,0.35,0,0,0,0,163,0,68,0.8,2.3,136,38,2,0,0,0,4,157,3,4,0,"1,470","101,987.91","100,856.29",0.98,"104,352.93"
18113,700,"47,796.42",43,189,449,0.34,1,2,1,0,695,55,260,0.9,2.3,587,38,10,29,1,0,26,669,5,26,0,"1,444","96,876.25","95,913.08",1,"97,028.56"
18115,40,"58,559.13",2,7,31,0.34,0,0,0,0,40,0,18,1,2.7,32,36,0,0,0,0,1,39,0,1,0,"1,614","123,087.80","123,087.80",0.98,"126,262.50"
18117,188,"42,836.79",19,51,113,0.32,0,0,2,1,185,1,81,0.6,1.9,141,39,3,1,0,0,20,167,1,20,0,"1,346","81,939.83","81,097.39",0.97,"83,121.58"
18119,175,"46,943.69",19,44,111,0.33,0,0,0,0,175,1,89,0.9,2.3,134,38,2,4,0,0,5,166,4,5,0,"1,452","105,658.88","105,633.18",0.98,"106,433.33"
18121,87,"46,221.65",6,20,60,0.32,0,0,0,0,87,0,35,0.7,2.2,68,37,2,1,0,0,6,81,0,6,0,"1,486","78,852.85","78,370.93",0.99,"80,115.12"
18123,346,"48,456.83",32,62,252,0.33,1,1,0,0,345,2,110,0.6,2,253,36,1,1,0,0,16,327,3,16,0,"1,392","88,526.62","88,566.22",0.99,"90,298.80"
18125,135,"48,801.69",4,32,93,0.34,0,0,1,0,131,0,45,0.6,1.9,106,36,0,4,0,0,17,117,1,17,0,"1,452","86,050.98","84,230.07",0.98,"88,778.02"
18127,102,"59,962.51",2,16,84,0.35,0,0,1,0,101,5,39,1,2.7,84,34,0,1,0,0,0,101,1,0,0,"1,360","139,413.05","139,521.83",0.98,"139,288.13"
18129,279,"50,109.75",9,74,195,0.33,0,0,3,0,276,3,100,0.7,2,227,35,0,1,0,0,10,266,3,10,0,"1,410","102,129.72","102,029.98",0.99,"102,332.21"
18131,94,"47,433.32",7,27,58,0.34,0,0,0,0,94,3,40,1,2.5,78,36,0,2,0,0,3,91,0,3,0,"1,553","90,658.58","89,811.07",0.98,"90,963.04"
18133,496,"48,973.35",24,130,334,0.34,0,1,1,0,493,8,199,0.8,2.2,385,38,2,61,2,0,37,454,5,37,0,"1,440","101,690.99","101,231.23",0.98,"102,235.74"
18135,253,"44,843.15",23,81,147,0.33,0,0,1,0,251,6,96,0.8,2.3,210,37,1,0,0,0,11,242,0,11,0,"1,542","73,011.63","72,939.68",0.97,"75,389.62"
18137,228,"48,841.66",8,53,164,0.34,0,0,0,0,228,3,71,0.7,2.1,192,36,1,2,0,0,16,211,1,16,0,"1,511","107,869.46","107,250.84",0.98,"109,517.73"
18139,145,"48,526.70",10,39,92,0.34,0,0,0,0,144,1,56,0.7,2.1,122,37,1,4,0,0,5,139,1,5,0,"1,604","85,217.57","84,416.09",0.96,"87,239.01"
18141,146,"47,584.58",8,44,94,0.35,1,0,0,0,146,4,62,1.1,2.7,114,37,0,3,0,0,2,143,1,2,0,"1,449","103,021.32","103,121.44",1,"103,255.60"
18143,239,"48,675.10",8,63,157,0.33,0,1,1,1,232,3,96,0.7,2.1,181,37,1,4,0,0,19,220,0,19,0,"1,467","102,945.64","100,581.31",0.98,"104,824.56"
18145,258,"49,957.73",24,77,153,0.34,1,1,0,0,257,4,105,0.9,2.4,199,38,1,3,0,0,11,247,0,11,0,"1,545","112,125.06","111,648.78",0.99,"114,059.87"
18147,265,"48,107.83",20,65,180,0.34,0,0,0,0,265,9,107,0.7,2.1,211,37,4,19,0,0,10,255,0,10,0,"1,413","96,248.43","96,320.19",0.99,"96,435.32"
18149,205,"46,797.69",15,55,133,0.36,1,0,0,0,204,7,89,1.1,2.5,170,38,3,2,0,0,2,202,1,2,0,"1,439","95,189.23","94,821.05",0.99,"95,842.12"
18151,428,"47,969.89",22,122,279,0.34,0,1,0,0,427,7,151,0.7,2.2,352,38,3,26,1,0,8,418,2,8,0,"1,507","101,247.44","100,855.91",1,"100,964.70"
18153,162,"46,572.48",10,41,102,0.32,0,1,0,0,160,3,59,0.6,2,122,38,1,0,0,0,10,151,1,10,0,"1,488","74,514.04","72,905.17",0.98,"74,763.40"
18155,28,"49,763.00",1,8,19,0.35,0,0,0,0,28,0,12,0.8,2.2,25,35,0,0,0,0,1,26,1,1,0,"1,552","111,506.87","111,506.87",0.99,"113,285.71"
18157,656,"54,807.91",23,133,493,0.35,0,3,12,1,641,19,324,0.9,2.5,510,38,2,97,0,0,13,641,2,13,0,"1,670","130,426.37","129,956.33",0.99,"128,467.08"
18159,163,"47,538.85",13,52,95,0.33,1,0,1,0,160,1,65,0.8,2.2,125,38,0,0,1,0,7,153,3,7,0,"1,596","96,416.08","95,671.29",0.98,"96,534.38"
18161,80,"44,929.53",4,30,45,0.33,0,0,0,0,80,0,34,0.8,2.3,69,42,2,1,0,0,5,75,0,5,0,"1,514","88,630.63","88,313.08",0.97,"91,039.76"
18163,261,"57,703.80",1,41,219,0.37,0,0,5,0,256,3,124,0.7,2.2,193,36,2,7,1,0,0,258,3,0,0,"1,520","145,670.09","145,780.02",1,"143,918.64"
18165,175,"45,019.28",14,39,109,0.31,0,0,0,0,175,1,68,0.8,2.3,136,36,2,3,0,0,28,146,1,28,0,"1,496","71,076.42","69,024.19",0.99,"72,207.72"
18167,160,"47,297.47",13,40,107,0.33,0,0,0,0,160,1,68,0.9,2.4,137,34,0,1,0,0,1,159,0,1,0,"1,453","87,973.47","88,044.17",0.99,"89,102.16"
18169,284,"43,877.29",28,97,156,0.34,0,0,1,1,281,2,110,0.7,2.2,229,37,2,5,0,0,6,277,1,6,0,"1,538","81,753.20","81,313.76",0.99,"81,758.23"
18171,66,"50,013.10",4,12,46,0.33,0,0,0,0,66,1,26,0.9,2.3,54,35,0,0,0,0,6,59,1,6,0,"1,587","101,222.27","98,292.14",0.99,"101,917.19"
18173,618,"49,354.91",29,177,407,0.35,2,3,9,1,605,12,256,0.7,2,469,37,2,3,0,0,15,597,6,15,0,"1,405","108,873.58","108,597.89",0.99,"107,693.90"
18175,269,"46,129.33",17,81,163,0.33,1,1,0,0,264,3,109,0.6,2,208,38,2,19,0,0,30,237,2,30,0,"1,363","94,767.22","93,704.41",0.98,"95,977.01"
18177,336,"47,967.23",26,98,209,0.34,0,0,1,0,336,1,131,0.9,2.4,274,38,2,0,0,0,5,331,0,5,0,"1,451","89,073.65","88,930.29",0.97,"90,906.01"
18179,471,"47,718.58",45,128,292,0.34,1,0,0,1,468,9,198,0.8,2.4,390,37,6,14,0,0,7,463,1,7,0,"1,510","93,114.32","92,673.66",0.98,"92,383.01"
18181,286,"47,359.60",24,86,172,0.35,1,2,1,1,281,10,115,0.9,2.4,241,38,7,1,0,0,6,276,4,6,0,"1,557","96,187.93","95,912.04",0.99,"96,713.83"
18183,644,"48,497.01",44,169,425,0.35,1,0,0,0,641,8,218,0.8,2.3,505,36,4,51,0,0,9,631,4,9,0,"1,467","102,615.39","102,330.86",0.99,"102,445.20"
19001,41,"52,083.00",0,7,30,0.33,0,0,0,0,41,2,13,0.8,2.2,30,33,0,0,0,0,4,37,0,4,0,"1,409","77,719.78","75,366.63",0.98,"79,054.05"
19003,23,"42,496.27",2,10,10,0.29,0,0,0,0,23,1,9,0.6,2.2,20,36,0,0,0,0,2,21,0,2,0,"1,399","57,782.00","57,221.27",0.99,"58,563.64"
19005,82,"45,284.76",2,23,57,0.32,1,0,1,0,80,0,28,0.5,1.8,71,33,0,0,1,0,7,74,1,7,0,"1,286","82,243.48","82,243.48",0.97,"82,387.20"
19007,75,"44,144.12",3,21,50,0.32,0,0,2,0,73,1,32,0.4,1.5,69,35,2,0,0,0,17,58,0,17,0,"1,388","61,162.42","60,966.92",0.97,"63,256.76"
19009,40,"45,177.78",2,12,22,0.31,0,0,0,0,40,1,12,0.6,1.8,26,39,0,0,0,0,8,31,1,8,0,"1,315","60,521.16","57,442.93",0.97,"62,361.11"
19011,275,"55,914.77",11,67,196,0.34,0,0,0,0,275,1,114,0.8,2.4,216,35,0,1,0,0,3,271,1,3,0,"1,382","111,552.44","111,253.31",0.98,"112,369.53"
19013,48,"52,027.24",1,11,35,0.36,0,0,0,0,48,0,13,0.4,1.7,39,35,0,0,0,0,1,47,0,1,0,"1,282","112,187.17","111,567.68",0.99,"113,359.57"
19015,570,"51,170.55",25,144,383,0.34,1,0,4,1,565,8,203,0.6,2,477,36,3,0,0,0,60,508,2,60,0,"1,338","92,979.90","91,399.18",0.99,"93,660.09"
19017,180,"56,064.16",4,44,130,0.34,1,0,0,1,178,4,75,0.8,2.2,135,34,0,1,0,0,7,173,0,7,0,"1,345","112,222.11","111,290.57",0.99,"112,499.16"
19019,224,"47,623.47",13,55,154,0.34,0,2,0,1,222,3,67,0.6,1.9,202,34,0,1,0,0,10,214,0,10,0,"1,322","91,474.02","91,163.63",0.97,"94,120.43"
19021,394,"44,680.76",22,108,259,0.32,0,39,3,2,349,181,187,0.7,2,352,38,0,0,3,0,36,316,42,36,0,"1,335","85,529.86","84,967.20",0.98,"86,667.10"
19023,127,"48,080.64",2,25,99,0.34,0,0,0,0,127,1,44,0.5,1.7,110,32,1,0,0,0,2,124,1,2,0,"1,346","86,629.54","86,301.75",0.98,"88,700.08"
19025,102,"42,237.71",7,35,60,0.3,0,0,1,0,101,1,30,0.6,1.8,83,35,0,0,0,0,5,92,5,5,0,"1,465","56,238.89","56,238.89",0.98,"56,335.29"
19027,193,"47,141.42",12,49,131,0.33,0,1,2,0,191,2,67,0.5,1.8,161,35,2,0,0,1,16,169,8,16,0,"1,315","84,452.65","84,427.71",0.98,"85,616.15"
19029,175,"51,731.27",4,43,122,0.32,0,0,1,0,173,4,63,0.7,2,143,36,1,0,1,0,22,144,9,22,0,"1,287","71,551.56","70,942.56",0.96,"72,456.93"
19031,200,"53,246.37",13,43,144,0.35,0,0,0,1,199,0,68,0.8,2.2,161,37,0,0,1,0,4,195,1,4,0,"1,435","109,260.70","109,265.81",0.99,"109,304.00"
19033,95,"47,303.79",2,16,74,0.33,1,0,2,0,92,3,25,0.3,1.3,84,31,0,0,1,0,10,84,1,10,0,"1,143","93,446.10","92,284.64",1,"93,496.74"
19035,182,"43,004.12",8,72,101,0.32,0,0,0,0,182,14,62,0.5,1.8,154,36,3,1,0,0,6,172,4,6,0,"1,287","68,737.50","68,763.67",0.99,"69,806.63"
19037,120,"45,617.74",1,34,84,0.32,0,0,0,0,120,1,32,0.4,1.4,108,33,1,0,0,0,16,104,0,16,0,"1,324","78,846.34","78,452.23",0.99,"79,792.44"
19039,80,"50,148.49",2,16,61,0.34,0,0,1,0,78,19,37,0.9,2.3,65,37,1,0,0,0,7,71,2,7,0,"1,314","90,197.89","89,545.00",0.98,"92,537.97"
19041,361,"44,208.58",12,109,236,0.33,1,3,0,0,357,8,99,0.3,1.5,312,35,1,0,2,0,40,313,8,40,0,"1,235","83,504.87","83,192.44",0.99,"82,725.49"
19043,110,"46,479.84",4,31,73,0.32,0,1,0,1,108,3,36,0.6,1.9,100,36,3,0,0,0,9,101,0,9,0,"1,405","83,226.66","82,790.72",0.97,"85,731.48"
19045,234,"49,995.30",7,55,171,0.34,0,1,2,0,233,1,75,0.7,2.1,191,34,1,2,0,0,22,212,0,22,0,"1,322","100,563.35","100,365.62",0.98,"101,350.00"
19047,203,"47,441.93",7,61,129,0.3,0,7,1,0,195,67,91,0.9,2.2,171,37,2,0,0,0,23,174,6,23,0,"1,338","70,610.86","70,050.94",0.96,"73,493.71"
